trip_id,route_short_name,route_id,shape_id,direction,trip_headsign,weekdays,first_bus_stop_id
bus_trip_bus_trip_0003951972023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111100,bus_stop_1310
bus_trip_bus_trip_0003951982023091120240611,3,bus_route_bus_route_582,D306_R5201a_Andata_sub2,0,Mori Via Don Sturzo,0000010,bus_stop_1328
bus_trip_bus_trip_0003951992023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,0000010,bus_stop_1310
bus_trip_bus_trip_0003952002023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,0000010,bus_stop_1310
bus_trip_bus_trip_0003952012023091120240611,3,bus_route_bus_route_582,D329_R5243_Andata_sub1,0,Mori Via Don Sturzo,1111100,bus_stop_1332
bus_trip_bus_trip_0003952022023091120240611,3,bus_route_bus_route_582,D306_R5201a_Andata_sub2,0,Mori Via Don Sturzo,1111100,bus_stop_1328
bus_trip_bus_trip_0003952032023091120240611,3,bus_route_bus_route_582,D335_R5249_Andata_sub2,0,Stazione Fs,1111100,bus_stop_1310
bus_trip_bus_trip_0003952062023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111110,bus_stop_2249
bus_trip_bus_trip_0003952072023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111110,bus_stop_2249
bus_trip_bus_trip_0003952082023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111100,bus_stop_2249
bus_trip_bus_trip_0003952092023091120240611,3,bus_route_bus_route_582,D322_R5234_Ritorno_sub2,1,Pomarolo Via Degasperi,0000010,bus_stop_2249
bus_trip_bus_trip_0003952102023091120240611,3,bus_route_bus_route_582,D319_R5228_Ritorno_sub1,1,S.Ilario Via Monti,1111100,bus_stop_2249
bus_trip_bus_trip_0003952112023091120240611,3,bus_route_bus_route_582,D322_R5234_Ritorno_sub2,1,Pomarolo Via Degasperi,1111100,bus_stop_2249
bus_trip_bus_trip_0003952122023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111100,bus_stop_2249
bus_trip_bus_trip_0003952132023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,0000010,bus_stop_2249
bus_trip_bus_trip_0003952142023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,0000010,bus_stop_2249
bus_trip_bus_trip_0003952152023091120240611,3,bus_route_bus_route_582,D329_R5243_Andata_sub1,0,Mori Via Don Sturzo,1111110,bus_stop_1332
bus_trip_bus_trip_0003952162023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111100,bus_stop_1310
bus_trip_bus_trip_0003952172023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111110,bus_stop_1310
bus_trip_bus_trip_0003952182023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111100,bus_stop_1310
bus_trip_bus_trip_0003952192023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111110,bus_stop_1310
bus_trip_bus_trip_0003952202023091120240611,3,bus_route_bus_route_582,D329_R5243_Andata_sub1,0,Mori Via Don Sturzo,1111100,bus_stop_1332
bus_trip_bus_trip_0003952212023091120240611,3,bus_route_bus_route_582,D329_R5243_Andata_sub1,0,Mori Via Don Sturzo,1111100,bus_stop_1332
bus_trip_bus_trip_0003952222023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,0000010,bus_stop_1310
bus_trip_bus_trip_0003952232023091120240611,3,bus_route_bus_route_582,D306_R5201a_Andata_sub2,0,Mori Via Don Sturzo,0000010,bus_stop_1328
bus_trip_bus_trip_0003952242023091120240611,3,bus_route_bus_route_582,D306_R5201a_Andata_sub2,0,Mori Via Don Sturzo,0000010,bus_stop_1328
bus_trip_bus_trip_0003952252023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,0000010,bus_stop_1310
bus_trip_bus_trip_0003952262023091120240611,3,bus_route_bus_route_582,D331_R5245_Andata_sub2,0,Stazione Fs,0000010,bus_stop_1328
bus_trip_bus_trip_0003952282023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111100,bus_stop_2249
bus_trip_bus_trip_0003952292023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111110,bus_stop_2249
bus_trip_bus_trip_0003952302023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111100,bus_stop_2249
bus_trip_bus_trip_0003952312023091120240611,3,bus_route_bus_route_582,D319_R5228_Ritorno_sub1,1,S.Ilario Via Monti,1111100,bus_stop_2249
bus_trip_bus_trip_0003952322023091120240611,3,bus_route_bus_route_582,D319_R5228_Ritorno_sub1,1,S.Ilario Via Monti,1111100,bus_stop_2249
bus_trip_bus_trip_0003952332023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111100,bus_stop_2249
bus_trip_bus_trip_0003952342023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Piazzale Orsi Stazione Fs,1111110,bus_stop_2249
bus_trip_bus_trip_0003952362023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,0000010,bus_stop_2249
bus_trip_bus_trip_0003952372023091120240611,3,bus_route_bus_route_582,D322_R5234_Ritorno_sub2,1,Pomarolo Via Degasperi,0000010,bus_stop_2249
bus_trip_bus_trip_0003952382023091120240611,3,bus_route_bus_route_582,D322_R5234_Ritorno_sub2,1,Pomarolo Via Degasperi,0000010,bus_stop_2249
bus_trip_bus_trip_0003952392023091120240611,3,bus_route_bus_route_582,D322_R5234_Ritorno_sub2,1,Pomarolo Via Degasperi,0000010,bus_stop_2249
bus_trip_bus_trip_0003952402023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111110,bus_stop_1310
bus_trip_bus_trip_0003952412023091120240611,3,bus_route_bus_route_582,D329_R5243_Andata_sub1,0,Mori Via Don Sturzo,1111110,bus_stop_1332
bus_trip_bus_trip_0003952422023091120240611,3,bus_route_bus_route_582,D306_R5201a_Andata_sub2,0,Mori Via Don Sturzo,1111110,bus_stop_1328
bus_trip_bus_trip_0003952432023091120240611,3,bus_route_bus_route_582,D329_R5243_Andata_sub1,0,Mori Via Don Sturzo,1111100,bus_stop_1332
bus_trip_bus_trip_0003952442023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111100,bus_stop_1310
bus_trip_bus_trip_0003952452023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111100,bus_stop_1310
bus_trip_bus_trip_0003952462023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111110,bus_stop_2249
bus_trip_bus_trip_0003952472023091120240611,3,bus_route_bus_route_582,D319_R5228_Ritorno_sub1,1,S.Ilario Via Monti,1111110,bus_stop_2249
bus_trip_bus_trip_0003952482023091120240611,3,bus_route_bus_route_582,D319_R5228_Ritorno_sub1,1,S.Ilario Via Monti,1111100,bus_stop_2249
bus_trip_bus_trip_0003952492023091120240611,3,bus_route_bus_route_582,D322_R5234_Ritorno_sub2,1,Pomarolo Via Degasperi,1111110,bus_stop_2249
bus_trip_bus_trip_0003952502023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111100,bus_stop_2249
bus_trip_bus_trip_0003952512023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111100,bus_stop_2249
bus_trip_bus_trip_0003952522023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111100,bus_stop_2249
bus_trip_bus_trip_0003952552023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Corso Bettini Liceo,0000010,bus_stop_2249
bus_trip_bus_trip_0003952562023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111100,bus_stop_1310
bus_trip_bus_trip_0003952572023091120240611,3,bus_route_bus_route_582,D329_R5243_Andata_sub1,0,Mori Via Don Sturzo,1111100,bus_stop_1332
bus_trip_bus_trip_0003952582023091120240611,3,bus_route_bus_route_582,D329_R5243_Andata_sub1,0,Mori Via Don Sturzo,1111110,bus_stop_1332
bus_trip_bus_trip_0003952592023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111100,bus_stop_1310
bus_trip_bus_trip_0003952602023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111100,bus_stop_1310
bus_trip_bus_trip_0003952612023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111100,bus_stop_1310
bus_trip_bus_trip_0003952622023091120240611,3,bus_route_bus_route_582,D319_R5228_Ritorno_sub1,1,S.Ilario Via Monti,1111100,bus_stop_2249
bus_trip_bus_trip_0003952632023091120240611,3,bus_route_bus_route_582,D326_R5240_Ritorno_sub1,1,Nomi Piazza Springa,1111100,bus_stop_2249
bus_trip_bus_trip_0003952642023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111100,bus_stop_2249
bus_trip_bus_trip_0003952652023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111110,bus_stop_2249
bus_trip_bus_trip_0003952662023091120240611,3,bus_route_bus_route_582,D326_R5240_Ritorno_sub1,1,Nomi Piazza Springa,1111100,bus_stop_2249
bus_trip_bus_trip_0003952672023091120240611,3,bus_route_bus_route_582,D319_R5228_Ritorno_sub1,1,S.Ilario Via Monti,1111100,bus_stop_2249
bus_trip_bus_trip_0003952692023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111110,bus_stop_1310
bus_trip_bus_trip_0003952702023091120240611,3,bus_route_bus_route_582,D329_R5243_Andata_sub1,0,Mori Via Don Sturzo,1111110,bus_stop_1332
bus_trip_bus_trip_0003952712023091120240611,3,bus_route_bus_route_582,D329_R5243_Andata_sub1,0,Mori Via Don Sturzo,1111110,bus_stop_1332
bus_trip_bus_trip_0003952722023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111110,bus_stop_1310
bus_trip_bus_trip_0003952732023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111100,bus_stop_1310
bus_trip_bus_trip_0003952742023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111110,bus_stop_1310
bus_trip_bus_trip_0003952752023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,0000010,bus_stop_1310
bus_trip_bus_trip_0003952762023091120240611,3,bus_route_bus_route_582,D319_R5228_Ritorno_sub1,1,S.Ilario Via Monti,1111110,bus_stop_2249
bus_trip_bus_trip_0003952772023091120240611,3,bus_route_bus_route_582,D319_R5228_Ritorno_sub1,1,S.Ilario Via Monti,1111110,bus_stop_2249
bus_trip_bus_trip_0003952782023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111110,bus_stop_2249
bus_trip_bus_trip_0003952792023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111100,bus_stop_2249
bus_trip_bus_trip_0003952802023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111110,bus_stop_2249
bus_trip_bus_trip_0003952812023091120240611,3,bus_route_bus_route_582,D319_R5228_Ritorno_sub1,1,S.Ilario Via Monti,1111100,bus_stop_2249
bus_trip_bus_trip_0003952822023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,0000010,bus_stop_2249
bus_trip_bus_trip_0003952832023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,0000010,bus_stop_2249
bus_trip_bus_trip_0003952872023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111110,bus_stop_1310
bus_trip_bus_trip_0003952882023091120240611,3,bus_route_bus_route_582,D306_R5201a_Andata_sub2,0,Mori Via Don Sturzo,1111100,bus_stop_1328
bus_trip_bus_trip_0003952892023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111110,bus_stop_1310
bus_trip_bus_trip_0003952902023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111110,bus_stop_1310
bus_trip_bus_trip_0003952912023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111100,bus_stop_1310
bus_trip_bus_trip_0003952922023091120240611,3,bus_route_bus_route_582,D310_R5205b_Andata_sub1,0,Mori Via Don Sturzo,1111100,bus_stop_1310
bus_trip_bus_trip_0003952932023091120240611,3,bus_route_bus_route_582,D335_R5249_Andata_sub2,0,Stazione Fs,1111110,bus_stop_1310
bus_trip_bus_trip_0003952952023091120240611,3,bus_route_bus_route_582,D329_R5243_Andata_sub1,0,Mori Via Don Sturzo,0000010,bus_stop_1332
bus_trip_bus_trip_0003952962023091120240611,3,bus_route_bus_route_582,D335_R5249_Andata_sub2,0,Stazione Fs,0000010,bus_stop_1310
bus_trip_bus_trip_0003952982023091120240611,3,bus_route_bus_route_582,D322_R5234_Ritorno_sub2,1,Pomarolo Via Degasperi,1111100,bus_stop_2249
bus_trip_bus_trip_0003952992023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111110,bus_stop_2249
bus_trip_bus_trip_0003953002023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111110,bus_stop_2249
bus_trip_bus_trip_0003953012023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111110,bus_stop_2249
bus_trip_bus_trip_0003953022023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111100,bus_stop_2249
bus_trip_bus_trip_0003953032023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111100,bus_stop_2249
bus_trip_bus_trip_0003953042023091120240611,3,bus_route_bus_route_582,D319_R5228_Ritorno_sub1,1,S.Ilario Via Monti,0000010,bus_stop_2249
bus_trip_bus_trip_0003953052023091120240611,3,bus_route_bus_route_582,D320_R5230_Ritorno_sub1,0,Stazione Fs,0000100,bus_stop_1332
bus_trip_bus_trip_0003953102023091120240611,3,bus_route_bus_route_582,D333_R5247_Andata_sub1,0,Sano,1111100,bus_stop_1332
bus_trip_bus_trip_0003953112023091120240611,3,bus_route_bus_route_582,D313_R5208a_Ritorno_sub1,1,Mori Piazzale Kennedy,1111100,bus_stop_2297
bus_trip_bus_trip_0003953122023091120240611,3,bus_route_bus_route_582,D330_R5244_Ritorno_sub2,1,Nomi Piazza Springa,1111110,bus_stop_1685
bus_trip_bus_trip_0003953152023091120240611,3,bus_route_bus_route_582,D274_R5111_Andata_sub1,0,Stazione Fs,0000100,bus_stop_1332
bus_trip_bus_trip_0003953182023091120240611,3,bus_route_bus_route_582,D325_R5239_Andata_sub2,0,Tierno Via Terra Nera,1111100,bus_stop_1332
bus_trip_bus_trip_0003953192023091120240611,3,bus_route_bus_route_582,D85_E5295_sub2,0,Tierno Via Terra Nera,1111110,bus_stop_1279
bus_trip_bus_trip_0003953202023091120240611,3,bus_route_bus_route_582,D85_E5295_sub2,0,Tierno Via Terra Nera,1111100,bus_stop_1332
bus_trip_bus_trip_0003953212023091120240611,3,bus_route_bus_route_582,D318_R5225a_Andata_sub2,0,Sano,1111100,bus_stop_2245
bus_trip_bus_trip_0003953232023091120240611,3,bus_route_bus_route_582,D268_R5106a_Ritorno_sub2,1,S.Ilario Via Monti,1111100,bus_stop_1311
bus_trip_bus_trip_0003953252023091120240611,3,bus_route_bus_route_582,D82_E5292_sub1,1,Corso Bettini Liceo,1111100,bus_stop_2822
bus_trip_bus_trip_0003953272023091120240611,3,bus_route_bus_route_582,D318_R5225a_Andata_sub2,0,Sano,1111100,bus_stop_2245
bus_trip_bus_trip_0003953282023091120240611,3,bus_route_bus_route_582,D313_R5208a_Ritorno_sub1,1,Mori Piazzale Kennedy,1111100,bus_stop_2297
bus_trip_bus_trip_0003953302023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Corso Bettini Liceo,0000010,bus_stop_2249
bus_trip_bus_trip_0003953312023091120240611,3,bus_route_bus_route_582,D319_R5228_Ritorno_sub1,1,S.Ilario Via Monti,1111100,bus_stop_2249
bus_trip_bus_trip_0003953322023091120240611,3,bus_route_bus_route_578,D269_R5107c_Andata_sub2,0,Marco,1111100,bus_stop_1332
bus_trip_bus_trip_0003953332023091120240611,3,bus_route_bus_route_578,D273_R5110c_Ritorno_PRINCIPALE_sub1,1,Corso Bettini Liceo,1111100,bus_stop_1301
bus_trip_bus_trip_0003953622023091120240611,3,bus_route_bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,0000010,bus_stop_2249
bus_trip_bus_trip_0003953632023091120240611,3,bus_route_bus_route_590,D457_R5507_Andata_sub1,0,Isera Cimitero,1111100,bus_stop_1312
bus_trip_bus_trip_0003953702023091120240611,3,bus_route_bus_route_590,D362_R5309c_Andata_sub2,0,Stazione Fs,1111100,bus_stop_2272
bus_trip_bus_trip_0003953752023091120240611,3,bus_route_bus_route_590,D97_E5345_sub2,0,Via Balista,1111110,bus_stop_2360
bus_trip_bus_trip_0003953762023091120240611,3,bus_route_bus_route_590,D362_R5309c_Andata_sub2,0,Stazione Fs,0000010,bus_stop_2272
bus_trip_bus_trip_0003953772023091120240611,3,bus_route_bus_route_590,D26_C5304a_Ritorno_sub2,0,Castellano Don Zanolli,1111110,bus_stop_2360
bus_trip_bus_trip_0003953802023091120240611,3,bus_route_bus_route_590,D400_R5327_Andata_sub2,0,Lenzima,0000010,bus_stop_1284
bus_trip_bus_trip_0003953852023091120240611,3,bus_route_bus_route_590,D422_R5337a_Andata_sub1,0,Lenzima,0000010,bus_stop_1286
bus_trip_bus_trip_0003953862023091120240611,3,bus_route_bus_route_594,D456_R5505_Andata_sub2,0,Villa Lagarina Via Magrè,1111110,bus_stop_1312
bus_trip_bus_trip_0003953892023091120240611,3,bus_route_bus_route_594,D119_E5592_sub1,1,Stazione Fs,1111110,bus_stop_2216
bus_trip_bus_trip_0003953902023091120240611,3,bus_route_bus_route_512,D126_E5792a_sub2,1,Noriglio Scuole Elementari,1111110,bus_stop_1284
bus_trip_bus_trip_0003953912023091120240611,3,bus_route_bus_route_512,D123_E5693_sub2,0,Piazzale Orsi Ist. Veronesi,1111110,bus_stop_2900
bus_trip_bus_trip_0003953922023091120240611,3,bus_route_bus_route_512,D47_C5717b_sub2,0,Campana Dei Caduti,1111110,bus_stop_2895
bus_trip_bus_trip_0003953932023091120240611,3,bus_route_bus_route_512,D498_R5716a_sub1,0,Corso Rosmini Posta,1111110,bus_stop_2304
bus_trip_bus_trip_0003953942023091120240611,3,bus_route_bus_route_512,D36_C5701b_sub2,0,Campana Dei Caduti,1111110,bus_stop_1284
bus_trip_bus_trip_0003953952023091120240611,3,bus_route_bus_route_512,D36_C5701b_sub2,0,Campana Dei Caduti,1111110,bus_stop_2242
bus_trip_bus_trip_0003953962023091120240611,3,bus_route_bus_route_512,D498_R5716a_sub1,0,Corso Rosmini Posta,1111110,bus_stop_2304
bus_trip_bus_trip_0003953972023091120240611,3,bus_route_bus_route_512,D49_C5719b_sub2,0,Campana Dei Caduti,1111110,bus_stop_2895
bus_trip_bus_trip_0003953982023091120240611,3,bus_route_bus_route_512,D36_C5701b_sub2,0,Campana Dei Caduti,1111110,bus_stop_1284
bus_trip_bus_trip_0003953992023091120240611,3,bus_route_bus_route_512,D489_R5702c_sub1,0,Corso Bettini Liceo,1111110,bus_stop_2242
bus_trip_bus_trip_0003954002023091120240611,3,bus_route_bus_route_512,D48_C5718b_sub2,1,Cisterna Capolinea,1111110,bus_stop_1367
bus_trip_bus_trip_0003954012023091120240611,3,bus_route_bus_route_512,D48_C5718b_sub2,1,Cisterna Capolinea,1111110,bus_stop_1367
bus_trip_bus_trip_0003954022023091120240611,3,bus_route_bus_route_512,D46_C5716b_sub1,1,Toldi,1111110,bus_stop_2848
bus_trip_bus_trip_0003954042023091120240611,3,bus_route_bus_route_512,D49_C5719b_sub1,1,Corso Rosmini Posta,1111110,bus_stop_2848
bus_trip_bus_trip_0003954052023091120240611,3,bus_route_bus_route_512,D46_C5716b_sub1,1,Toldi,1111110,bus_stop_1284
bus_trip_bus_trip_0003954062023091120240611,3,bus_route_bus_route_512,D505_R5722a_sub1,1,Cisterna Capolinea,1111110,bus_stop_1283
bus_trip_bus_trip_0003954072023091120240611,3,bus_route_bus_route_512,D49_C5719b_sub1,1,Corso Rosmini Posta,1111110,bus_stop_2848
bus_trip_bus_trip_0003954092023091120240611,3,bus_route_bus_route_512,D44_C5714b_sub1,1,Toldi,0000010,bus_stop_1279
bus_trip_bus_trip_0003954202023091120240611,3,bus_route_bus_route_602,D27_C5501_Andata_sub2,0,Pomarolo Chiesa,1111110,bus_stop_2760
bus_trip_bus_trip_0003954212023091120240611,3,bus_route_bus_route_602,D27_C5501_Andata_sub2,0,Pomarolo Chiesa,1111110,bus_stop_2760
bus_trip_bus_trip_0003954222023091120240611,3,bus_route_bus_route_602,D27_C5501_Andata_sub2,0,Pomarolo Chiesa,1111110,bus_stop_2760
bus_trip_bus_trip_0003954232023091120240611,3,bus_route_bus_route_602,D27_C5501_Andata_sub2,0,Pomarolo Chiesa,1111100,bus_stop_2760
bus_trip_bus_trip_0003954242023091120240611,3,bus_route_bus_route_602,D88_E5297_sub1,0,Villa Lagarina Via Alpini,1111110,bus_stop_2760
bus_trip_bus_trip_0003954252023091120240611,3,bus_route_bus_route_602,D88_E5297_sub1,0,Villa Lagarina Via Alpini,1111100,bus_stop_2760
bus_trip_bus_trip_0003954262023091120240611,3,bus_route_bus_route_602,D88_E5297_sub1,0,Villa Lagarina Via Alpini,1111100,bus_stop_2760
bus_trip_bus_trip_0003954272023091120240611,3,bus_route_bus_route_602,D88_E5297_sub1,0,Villa Lagarina Via Alpini,1111110,bus_stop_2760
bus_trip_bus_trip_0003954282023091120240611,3,bus_route_bus_route_602,D88_E5297_sub1,0,Pomarolo Via Degasperi,0000010,bus_stop_2760
bus_trip_bus_trip_0003954292023091120240611,3,bus_route_bus_route_602,D88_E5297_sub1,0,Pomarolo Via Degasperi,1111100,bus_stop_2760
bus_trip_bus_trip_0003954302023091120240611,3,bus_route_bus_route_602,D27_C5501_Andata_sub1,1,Savignano,1111110,bus_stop_1327
bus_trip_bus_trip_0003954312023091120240611,3,bus_route_bus_route_602,D27_C5501_Andata_sub1,1,Savignano,1111110,bus_stop_1327
bus_trip_bus_trip_0003954322023091120240611,3,bus_route_bus_route_602,D27_C5501_Andata_sub1,1,Savignano,1111110,bus_stop_1327
