id,name,product_category,store_name,points
1765,S.GIUSEPPE-S.CHIARA,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,LANZAVECCHIA MARCO,POINT (11.124218 46.060736)
1766,S.GIUSEPPE-S.CHIARA,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,CIGIERRE - COMPAGNIA GENERALE RISTORAZIONE S.P.A.,POINT (11.114923 46.060107)
1767,S.GIUSEPPE-S.CHIARA,FIORI E PIANTE,TRENTINI ANDREA,POINT (11.1238 46.061899)
1768,S.GIUSEPPE-S.CHIARA,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,CICLI GIOVANNI BALDO DI BALDO SERGIO & C. S.N.C.,POINT (11.124148 46.061443)
1769,S.GIUSEPPE-S.CHIARA,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,PIERI ANTONELLA,POINT (11.130362 46.066346)
1770,S.GIUSEPPE-S.CHIARA,ARTICOLI PER FARMACIA,FARMACIA S. CHIARA S.N.C. DEI DOTT. ALESSIA ED EDOARDO DE AB,POINT (11.123678 46.063759)
1771,S.GIUSEPPE-S.CHIARA,GIORNALI-RIVISTE E PERIODICI,FORGIONE GIANLUCA,POINT (11.130888 46.063673)
1772,S.GIUSEPPE-S.CHIARA,ART.PER RIVENDITE DI GENERI DI MONOPOLIO,FORGIONE GIANLUCA,POINT (11.130888 46.063673)
1773,S.GIUSEPPE-S.CHIARA,ROSTICCERIA,IRRANCA ADRIANO,POINT (11.124297 46.061317)
1774,S.GIUSEPPE-S.CHIARA,FRUTTA E VERDURA,BERTOLDI LINA,POINT (11.125791 46.062236)
1775,S.GIUSEPPE-S.CHIARA,MOBILI,BOSCHI DANIELA E C. SNC,POINT (11.129169 46.067005)
1776,S.GIUSEPPE-S.CHIARA,CALZATURE E ARTICOLI IN CUOIO,VICENTINI CLAUDIA,POINT (11.120225 46.056109)
1777,S.GIUSEPPE-S.CHIARA,VARIE,PIZZIUM S.P.A.,POINT (11.122965 46.064769)
1778,S.GIUSEPPE-S.CHIARA,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),PRIX QUALITY S.P.A.,POINT (11.118433 46.053062)
1779,S.GIUSEPPE-S.CHIARA,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,SUNBLEST S.R.L.,POINT (11.123495 46.064466)
1780,S.GIUSEPPE-S.CHIARA,"ELETTRODOMESTICI, RADIO, TELEVISORI",ERRATI FEDERICO,POINT (11.132704 46.06537)
1781,S.GIUSEPPE-S.CHIARA,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,COLOMBO S.A.S. DI MARCO COLOMBO & C.,POINT (11.128629 46.066967)
1782,S.GIUSEPPE-S.CHIARA,ARTICOLI PER FARMACIA,FARMACIA IGEA DEL DR. EL ZENNAR MOHAMMAD MAHLOUL E C. S.N.C,POINT (11.128105 46.060903)
1783,S.GIUSEPPE-S.CHIARA,ERBORISTERIE,CORCELLA PIETRO,POINT (11.124313 46.060758)
1784,S.GIUSEPPE-S.CHIARA,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,OBEROSLER MARCO,POINT (11.131083 46.063748)
1785,S.GIUSEPPE-S.CHIARA,nan,EIRON S.R.L.,POINT (11.133251 46.064206)
1786,S.GIUSEPPE-S.CHIARA,MOBILI,ASSOCIAZIONE DALLA VIVA VOCE,POINT (11.133251 46.064206)
1787,S.GIUSEPPE-S.CHIARA,OGGETTI D'ARTE-DI CULTO E DI DECORAZIONE,ANCORA SRL,POINT (11.123556 46.064124)
1788,S.GIUSEPPE-S.CHIARA,LIBRI NUOVI,ANCORA SRL,POINT (11.123556 46.064124)
1789,S.GIUSEPPE-S.CHIARA,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,SAIT CONSORZIO DELLE COOPERATIVE DI CONSUMO TRENTINE S.C.A R,POINT (11.129005 46.06685)
1790,S.GIUSEPPE-S.CHIARA,,EMME SRL,POINT (11.127709 46.062973)
1791,S.GIUSEPPE-S.CHIARA,,TRACTRAC ITALIA S.R.L.,POINT (11.127709 46.062973)
1792,S.GIUSEPPE-S.CHIARA,ARTICOLI PER FARMACIA,FARMACIE COMUNALI S.P.A.,POINT (11.12055 46.057919)
1793,S.GIUSEPPE-S.CHIARA,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,OBEROSLER F.LLI S.N.C. DI ANNA OBEROSLER & C.,POINT (11.123932 46.061676)
1794,S.GIUSEPPE-S.CHIARA,ROSTICCERIA,PLAKU TOMOR,POINT (11.130603 46.063894)
1795,S.GIUSEPPE-S.CHIARA,ELETTRONICA- DISCHI E NASTRI VIDEO,SAFARI S.R.L.,POINT (11.123909 46.061698)
1796,S.GIUSEPPE-S.CHIARA,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,IN-CON-TRO S.R.L.,POINT (11.114919 46.060734)
1797,S.GIUSEPPE-S.CHIARA,ARTICOLI PER FARMACIA,FARMACIE COMUNALI S.P.A.,POINT (11.1206 46.053538)
1798,S.GIUSEPPE-S.CHIARA,,TEAM MOTORS SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,POINT (11.128052 46.062301)
1799,S.GIUSEPPE-S.CHIARA,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,ORODUE DI DELLANA LUIGI & C. S.A.S.,POINT (11.127569 46.066527)
1800,S.GIUSEPPE-S.CHIARA,ELETTRONICA- DISCHI E NASTRI VIDEO,PARTEL KAROL,POINT (11.122932 46.057789)
1801,S.GIUSEPPE-S.CHIARA,PANE E LATTE,GALVAGNI GIANCARLO,POINT (11.117925 46.057428)
1802,S.GIUSEPPE-S.CHIARA,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,ZATELLI LUISA,POINT (11.1296 46.066841)
1803,S.GIUSEPPE-S.CHIARA,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,TIERGARTEN SOCIAL GROUP - ANIMALI MAI SOLI S.R.L.,POINT (11.122941 46.063446)
1804,S.GIUSEPPE-S.CHIARA,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,DIGITALCART S.R.L.,POINT (11.123102 46.060729)
1805,S.GIUSEPPE-S.CHIARA,GIORNALI-RIVISTE E PERIODICI,SUAREZ YOHANNA SULLIVAN,POINT (11.123531 46.063208)
1806,S.GIUSEPPE-S.CHIARA,PITTURE E VERNICI,CENTROCOLOR S.A.S. DI GIOVANAZZI ADOLFO & C.,POINT (11.127619 46.066614)
1807,S.GIUSEPPE-S.CHIARA,GIORNALI-RIVISTE E PERIODICI,FANTAZZINI STEFANO,POINT (11.129549 46.066594)
1808,S.GIUSEPPE-S.CHIARA,FRUTTA E VERDURA,BIOCESTA DEL GUSTO S.A.S. DI DE GRAMATICA GIULIA & C.,POINT (11.127994 46.060842)
1809,S.GIUSEPPE-S.CHIARA,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,DALLA COSTA SPERANDIA MILENA,POINT (11.127222 46.059231)
1810,S.GIUSEPPE-S.CHIARA,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,INDAL S.R.L.,POINT (11.121471 46.064091)
1811,S.GIUSEPPE-S.CHIARA,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,FABBRO ANTONELLA,POINT (11.121315 46.063779)
1812,S.GIUSEPPE-S.CHIARA,MOBILI,MARTINELLI S.R.L.,POINT (11.121609 46.064387)
1813,S.GIUSEPPE-S.CHIARA,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,ANDREOLLI ALESSIO,POINT (11.126853 46.067069)
1814,S.GIUSEPPE-S.CHIARA,MACCHINE ED ATTREZZATURE PER UFFICIO,SANTINI MARCO,POINT (11.113315 46.04835)
1815,S.GIUSEPPE-S.CHIARA,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,GEROSA GABRIELE,POINT (11.125236 46.059435)
1816,S.GIUSEPPE-S.CHIARA,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,MAX MODE S.A.S. DI MASSIMILIANO ZADRA E C.,POINT (11.126309 46.059305)
1817,S.GIUSEPPE-S.CHIARA,"PESCI, CROSTACEI, MOLLUSCHI",SALVADORI S.R.L.,POINT (11.112921 46.058598)
1818,S.GIUSEPPE-S.CHIARA,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),SALVADORI S.R.L.,POINT (11.112921 46.058598)
1819,S.GIUSEPPE-S.CHIARA,VARIE,ISTITUTO ACUSTICO PONTONI S.R.L.,POINT (11.128355 46.067027)
1820,S.GIUSEPPE-S.CHIARA,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,ROSA' LAURA,POINT (11.124112 46.060713)
1821,S.GIUSEPPE-S.CHIARA,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,EURASIA MINIMARKET S.N.C. DI BASHAR ABUL E C.,POINT (11.120833 46.053843)
1822,S.GIUSEPPE-S.CHIARA,OGGETTI D'ARTE-DI CULTO E DI DECORAZIONE,STUDIO BIBLIOGRAFICO ADIGE DI SCALMANA MONICA & C. SAS,POINT (11.121078 46.063807)
1823,S.GIUSEPPE-S.CHIARA,GIORNALI-RIVISTE E PERIODICI,MOSER STEFANO,POINT (11.115147 46.061295)
1824,S.GIUSEPPE-S.CHIARA,ART.REGALO-ARTIGIANATO LOCALE,MOSER STEFANO,POINT (11.115147 46.061295)
1825,S.GIUSEPPE-S.CHIARA,ART.PER RIVENDITE DI GENERI DI MONOPOLIO,MOSER STEFANO,POINT (11.115147 46.061295)
1826,S.GIUSEPPE-S.CHIARA,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,TEZZON SEBASTIANO,POINT (11.120856 46.056125)
1827,S.GIUSEPPE-S.CHIARA,ELETTRONICA- DISCHI E NASTRI VIDEO,FIGUEROA HELEN,POINT (11.123687 46.058015)
1828,S.GIUSEPPE-S.CHIARA,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,BALLARINI BARBARA,POINT (11.127644 46.06065)
1829,S.GIUSEPPE-S.CHIARA,VARIE,ROMANO DOMENICO,POINT (11.120334 46.055742)
1830,S.GIUSEPPE-S.CHIARA,ARTICOLI MEDICALI E ORTOPEDICI,SANIT SERVICE S.R.L.,POINT (11.12846 46.067005)
1831,S.GIUSEPPE-S.CHIARA,ELETTRONICA- DISCHI E NASTRI VIDEO,WU HAO,POINT (11.121515 46.060364)
1832,S.GIUSEPPE-S.CHIARA,MOBILI,ABITARE DESIGN S.R.L.,POINT (11.119947 46.065927)
1833,S.GIUSEPPE-S.CHIARA,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,SICA SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,POINT (11.124943 46.060693)
1834,S.GIUSEPPE-S.CHIARA,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,TRENTO OTTICA S.R.L.,POINT (11.120379 46.055412)
1835,S.GIUSEPPE-S.CHIARA,PANE E LATTE,GIULIANO SOSI S.R.L.,POINT (11.127398 46.05935)
1836,S.GIUSEPPE-S.CHIARA,PANE E LATTE,MOLETTA BEATRICE,POINT (11.122063 46.060473)
1837,S.GIUSEPPE-S.CHIARA,ERBORISTERIE,STARBENE SRL,POINT (11.12151 46.0639)
1838,S.GIUSEPPE-S.CHIARA,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,GOTTARDO SPA,POINT (11.123365 46.06073)
1839,S.GIUSEPPE-S.CHIARA,PANE E LATTE,GRILLO MATTEO,POINT (11.123778 46.060811)
1840,S.GIUSEPPE-S.CHIARA,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,PETERLANA LUCA,POINT (11.123778 46.060811)
1841,S.GIUSEPPE-S.CHIARA,GIORNALI-RIVISTE E PERIODICI,BORZAGA FILIPPO,POINT (11.123278 46.058474)
1842,S.GIUSEPPE-S.CHIARA,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,CORONA S.R.L.,POINT (11.118991 46.06606)
1843,S.GIUSEPPE-S.CHIARA,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),OR.VE.A. S.P.A. ORGANIZZAZIONE VENDITE ALIMENTARI,POINT (11.118762 46.057376)
1844,S.GIUSEPPE-S.CHIARA,MACCHINE ED ATTREZZATURE PER UFFICIO,EC INFORMATICA S.A.S. DI COMAI LORIS E C.,POINT (11.120845 46.053796)
1845,S.GIUSEPPE-S.CHIARA,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,PRESTI GIUSEPPINA CONCETTA,POINT (11.118443 46.058556)
1846,S.GIUSEPPE-S.CHIARA,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,CHIAMPAN MARA,POINT (11.122572 46.063752)
1847,S.GIUSEPPE-S.CHIARA,PANE E LATTE,GIULIANO SOSI S.R.L.,POINT (11.123776 46.062016)
1848,S.GIUSEPPE-S.CHIARA,,ROMANTINO S.R.L.,POINT (11.116311 46.050353)
1849,S.GIUSEPPE-S.CHIARA,,GRAVANTE MASSIMILIANO,POINT (11.119892 46.065922)
1850,S.GIUSEPPE-S.CHIARA,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,CLEMENTEL ROSANNA,POINT (11.128988 46.066799)
1851,S.GIUSEPPE-S.CHIARA,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,HU FEI,POINT (11.132738 46.064123)
1852,S.GIUSEPPE-S.CHIARA,ELETTRONICA- DISCHI E NASTRI VIDEO,MORE SPACE S.R.L.,POINT (11.124909 46.06073)
1853,S.GIUSEPPE-S.CHIARA,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,GENS AUREA S.P.A.,POINT (11.124396 46.061216)
1854,S.GIUSEPPE-S.CHIARA,ROSTICCERIA,WANG ANDREA,POINT (11.130139 46.066434)
1855,S.GIUSEPPE-S.CHIARA,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,CAAM S.N.C. DI CAPUTO ANDREA E PIERPAOLO,POINT (11.131182 46.065983)
1856,S.GIUSEPPE-S.CHIARA,,DISTILLERIA ALPINA S.R.L.,POINT (11.131182 46.065983)
1857,S.GIUSEPPE-S.CHIARA,,BEMER ITALIA S.R.L.,POINT (11.117648 46.05689)
1858,S.GIUSEPPE-S.CHIARA,,PETRUZZO ANGELO,POINT (11.12075 46.059703)
1859,S.GIUSEPPE-S.CHIARA,,GLOBAL ASSISTANCE SERVICE TRENTINO SRL,POINT (11.115835 46.055787)
1860,S.GIUSEPPE-S.CHIARA,ART.ILLUMINAZIONE E MATERIALE ELETTRICO,LUCE E DESIGN S.R.L.,POINT (11.127381 46.066093)
1861,S.GIUSEPPE-S.CHIARA,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,MICHELI EMILIO SAS DI BERTEOTTI MATTEO & C.,POINT (11.127364 46.059329)
1862,S.GIUSEPPE-S.CHIARA,FIORI E PIANTE,BACCA LORENZO,POINT (11.128058 46.067078)
1863,S.GIUSEPPE-S.CHIARA,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,NKD ITALIA S.R.L.,POINT (11.121309 46.060327)
1864,S.GIUSEPPE-S.CHIARA,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,STOICA MARIUS RAZVAN,POINT (11.127974 46.06625)
1865,S.GIUSEPPE-S.CHIARA,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,DAL MARCANTE 1758 SRL,POINT (11.115025 46.062098)
1866,S.GIUSEPPE-S.CHIARA,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,SESTER SILVIO,POINT (11.120083 46.060081)
1867,S.GIUSEPPE-S.CHIARA,GIORNALI-RIVISTE E PERIODICI,LUCIN ALESSANDRO,POINT (11.120782 46.06678)
1868,S.GIUSEPPE-S.CHIARA,ART.PER RIVENDITE DI GENERI DI MONOPOLIO,LUCIN ALESSANDRO,POINT (11.120782 46.06678)
1869,S.GIUSEPPE-S.CHIARA,ARTICOLI MEDICALI E ORTOPEDICI,COOPERATIVA DI SERVIZI MEDICI TRENTINO-SOCIETA' COOPERATIVA,POINT (11.125315 46.061994)
1870,S.GIUSEPPE-S.CHIARA,ELETTRONICA- DISCHI E NASTRI VIDEO,SIGMA S.R.L.,POINT (11.124473 46.061105)
1871,S.GIUSEPPE-S.CHIARA,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,FADANELLI SELENE,POINT (11.122317 46.064701)
1872,S.GIUSEPPE-S.CHIARA,FRUTTA E VERDURA,PAPPA E CICCIA EXPRESS S.R.L.,POINT (11.114812 46.060914)
1873,S.GIUSEPPE-S.CHIARA,LIBRI NUOVI,BUONOMINI ANTONIO,POINT (11.130279 46.064058)
1874,S.GIUSEPPE-S.CHIARA,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,COIFFEUR SERVICE SHOW S.N.C. DI CIAPPI BRUNO & C.,POINT (11.123409 46.063739)
1875,S.GIUSEPPE-S.CHIARA,ART.PER RIVENDITE DI GENERI DI MONOPOLIO,BORTOLOTTI LUCA,POINT (11.127591 46.060618)
1876,S.GIUSEPPE-S.CHIARA,GIORNALI-RIVISTE E PERIODICI,BORTOLOTTI LUCA,POINT (11.127591 46.060618)
1877,S.GIUSEPPE-S.CHIARA,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,NARA EMILIN S.R.L.S.,POINT (11.123467 46.064527)
1878,S.GIUSEPPE-S.CHIARA,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,D.M.O. DETTAGLIO MODERNO ORGANIZZATO SPA,POINT (11.12343 46.063641)
1879,S.GIUSEPPE-S.CHIARA,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,D.M.O. DETTAGLIO MODERNO ORGANIZZATO SPA,POINT (11.12343 46.063641)
1880,S.GIUSEPPE-S.CHIARA,VARIE,ENIGMA SRLS,POINT (11.124246 46.061392)
1881,S.GIUSEPPE-S.CHIARA,ART.REGALO-ARTIGIANATO LOCALE,CHACRUNA S.N.C. DI MELCHIORRI MANUELE E ANEDDA CRISTINA,POINT (11.124246 46.061392)
1882,S.GIUSEPPE-S.CHIARA,PELLICCE E PELLI PER PELLICCERIA,CHACRUNA S.N.C. DI MELCHIORRI MANUELE E ANEDDA CRISTINA,POINT (11.124246 46.061392)
1883,S.GIUSEPPE-S.CHIARA,ART.REGALO-ARTIGIANATO LOCALE,CHACRUNA S.N.C. DI MELCHIORRI MANUELE E ANEDDA CRISTINA,POINT (11.124246 46.061392)
1884,S.GIUSEPPE-S.CHIARA,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)",CHACRUNA S.N.C. DI MELCHIORRI MANUELE E ANEDDA CRISTINA,POINT (11.124246 46.061392)
1885,S.GIUSEPPE-S.CHIARA,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,LEONI ALESSANDRO,POINT (11.124246 46.061392)
1886,S.GIUSEPPE-S.CHIARA,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,PUNTO OTTICA DI A. ALEOTTI E M. FRANZA S.A.S.,POINT (11.123398 46.063781)
1887,S.GIUSEPPE-S.CHIARA,,PIZZININI AUTOCARRI S.R.L.,POINT (11.111954 46.050895)
1888,S.GIUSEPPE-S.CHIARA,CARNE E PRODOTTI A BASE DI CARNE,MACELLERIA MONTANARINI DI MONTANARINI ROBERTO & C. S.N.C.,POINT (11.118317 46.05821)
1889,S.GIUSEPPE-S.CHIARA,PANE E LATTE,PANIFICIO DALPRA' RICCARDO DI F.LLI DALPRA' S.N.C.,POINT (11.130628 46.061559)
1890,S.GIUSEPPE-S.CHIARA,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,SOMMADOSSI PASQUA,POINT (11.132301 46.065543)
1891,S.GIUSEPPE-S.CHIARA,PRODOTTI TESSILI,TONI BEATRICE,POINT (11.120919 46.063794)
1892,S.GIUSEPPE-S.CHIARA,MOBILI,MARTINELLI S.R.L.,POINT (11.121641 46.064227)
1893,S.GIUSEPPE-S.CHIARA,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,GIACOMONI LORENZO,POINT (11.127767 46.062776)
1894,S.GIUSEPPE-S.CHIARA,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,IN-CON-TRO S.R.L.,POINT (11.11515 46.060787)
1895,S.GIUSEPPE-S.CHIARA,PANE E LATTE,GIULIANO SOSI S.R.L.,POINT (11.12126 46.064544)
1896,S.GIUSEPPE-S.CHIARA,GIORNALI-RIVISTE E PERIODICI,DEMATTE' SEBASTIANO,POINT (11.119114 46.059083)
1897,S.GIUSEPPE-S.CHIARA,ART.CASALINGHI-CRISTALLERIE-VASELLAME,ALAM KHURSHID,POINT (11.122532 46.06474)
1898,S.GIUSEPPE-S.CHIARA,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,ALAM KHURSHID,POINT (11.122532 46.06474)
1899,S.GIUSEPPE-S.CHIARA,GIOCHI E GIOCATTOLI,ALPINA GAMES II° S.A.S. DI ALBERINI GIACINTO E C.,POINT (11.128899 46.060372)
1900,S.GIUSEPPE-S.CHIARA,CAFFE' TORREFATTO,MICHELOTTI VALERIO E C. SAS,POINT (11.124054 46.061552)
1901,S.GIUSEPPE-S.CHIARA,PANE E LATTE,PANIFICIO DALPRA' RICCARDO DI F.LLI DALPRA' S.N.C.,POINT (11.123518 46.06327)
1902,S.GIUSEPPE-S.CHIARA,ELETTRONICA- DISCHI E NASTRI VIDEO,AHMED NISAR,POINT (11.12205 46.064706)
1903,S.GIUSEPPE-S.CHIARA,ALTRI ES.NON SPEC.GRANDE VARIETA' NO AL.,KAILASH DI MARCANTONI ANDREA & C. S.N.C.,POINT (11.12347 46.063472)
1904,S.GIUSEPPE-S.CHIARA,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,KAILASH DI MARCANTONI ANDREA & C. S.N.C.,POINT (11.12347 46.063472)
1905,S.GIUSEPPE-S.CHIARA,ART.REGALO-ARTIGIANATO LOCALE,RUSPANTINI PATRIZIA,POINT (11.129343 46.066726)
1906,S.GIUSEPPE-S.CHIARA,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,2G SNC DI GIORGIA DIOGUARDI E GIOVANNI PAGANA,POINT (11.121579 46.064535)
1907,S.GIUSEPPE-S.CHIARA,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,SORELLE ANDREOLI DI ANDREOLI DOMENICA E FRANCESCA SNC,POINT (11.12156 46.064648)
1908,S.GIUSEPPE-S.CHIARA,ARTICOLI MEDICALI E ORTOPEDICI,NICOLODI VILMA & C. SNC,POINT (11.125257 46.061236)
1909,S.GIUSEPPE-S.CHIARA,ARTICOLI MEDICALI E ORTOPEDICI,ZELGER S.R.L.,POINT (11.124945 46.061279)
1910,S.GIUSEPPE-S.CHIARA,ALTRI ES.NON SPEC.GRANDE VARIETA' NO AL.,AL REGALIN S.A.S. DI DI LUCIA ALICE E LORANDI LORENZO,POINT (11.122789 46.064757)
1911,S.GIUSEPPE-S.CHIARA,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,AL REGALIN S.A.S. DI DI LUCIA ALICE E LORANDI LORENZO,POINT (11.122789 46.064757)
1912,S.GIUSEPPE-S.CHIARA,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,XIA QI,POINT (11.124515 46.060789)
1913,S.GIUSEPPE-S.CHIARA,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),SUPERMERCATI POLI S.P.A.,POINT (11.131384 46.06439)
1914,S.GIUSEPPE-S.CHIARA,,ITALIANSKIJ SLEDOPYT S.R.L.,POINT (11.131483 46.066124)
1915,S.GIUSEPPE-S.CHIARA,nan,"HABITAT S.P.A. - GESTORE CENTRO COMMERCIALE ""CENTRUM""",POINT (11.125692 46.060565)
1916,S.GIUSEPPE-S.CHIARA,VARIE,TRENTO SK SRL,POINT (11.125692 46.060565)
1917,S.GIUSEPPE-S.CHIARA,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,KIK TESSILI E NON-FOOD SRL,POINT (11.125692 46.060565)
1918,S.GIUSEPPE-S.CHIARA,GIORNALI-RIVISTE E PERIODICI,ALDI S.R.L.,POINT (11.125692 46.060565)
1919,S.GIUSEPPE-S.CHIARA,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),ALDI S.R.L.,POINT (11.125692 46.060565)
1920,S.GIUSEPPE-S.CHIARA,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,ACQUAMARKET 2020 S.R.L. DI POLA P. E C.,POINT (11.130711 46.06384)
1921,S.GIUSEPPE-S.CHIARA,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,PIACINI IVONNE,POINT (11.119603 46.065395)
1922,S.GIUSEPPE-S.CHIARA,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,NEW PHOTO S.N.C. DI ROSSI PAOLO & C.,POINT (11.120822 46.053624)
1923,S.GIUSEPPE-S.CHIARA,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,MOSELE S.R.L.,POINT (11.123754 46.056609)
1924,S.GIUSEPPE-S.CHIARA,,NGUYEN THANH TUNG,POINT (11.121413 46.06414)
1925,S.GIUSEPPE-S.CHIARA,MERCERIE-CUCIRINI-FILATI-RICAMI,CONDINI MARISA,POINT (11.11842 46.058493)
1926,S.GIUSEPPE-S.CHIARA,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,TRENTOPTIK S.R.L.,POINT (11.124487 46.061081)
1927,S.GIUSEPPE-S.CHIARA,,ZIPFIT S.R.L.,POINT (11.126157 46.064787)
1928,S.GIUSEPPE-S.CHIARA,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,FOREC SNC DI SLAGHENAUFI MARCO & C.,POINT (11.122957 46.0607)
1929,S.GIUSEPPE-S.CHIARA,ROSTICCERIA,JIANG XUHAI,POINT (11.121064 46.066001)
1930,S.GIUSEPPE-S.CHIARA,CAFFE' TORREFATTO,AELLE SRL,POINT (11.123564 46.063054)
1931,S.GIUSEPPE-S.CHIARA,GIORNALI-RIVISTE E PERIODICI,ALE & DANY S.N.C. DI CAVALIERI ALESSIA E DANILO,POINT (11.120197 46.05618)
1932,S.GIUSEPPE-S.CHIARA,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,ALE & DANY S.N.C. DI CAVALIERI ALESSIA E DANILO,POINT (11.120197 46.05618)
1933,S.GIUSEPPE-S.CHIARA,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,ALE & DANY S.N.C. DI CAVALIERI ALESSIA E DANILO,POINT (11.120197 46.05618)
1934,S.GIUSEPPE-S.CHIARA,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,PRIMON CESARE,POINT (11.119001 46.057846)
1935,S.GIUSEPPE-S.CHIARA,,LUNELLI GIULIO,POINT (11.124034 46.057172)
1936,S.GIUSEPPE-S.CHIARA,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,ANKARA SRL,POINT (11.120189 46.053968)
1937,S.GIUSEPPE-S.CHIARA,MATERIALI TERMOIDRAULICI,CASANOVA ENERGIE ALTERNATIVE SRLS,POINT (11.119963 46.060059)
1938,S.GIUSEPPE-S.CHIARA,ELETTRONICA- DISCHI E NASTRI VIDEO,PAMITRON S.R.L.,POINT (11.125116 46.062031)
1939,S.GIUSEPPE-S.CHIARA,,NAKANISHI YAYOI,POINT (11.115973 46.055325)
1940,S.GIUSEPPE-S.CHIARA,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,OTTICA ROMANI DUE SAS DI MOSER LAURETTA & C.,POINT (11.124546 46.061927)
1941,S.GIUSEPPE-S.CHIARA,PANE E LATTE,GIULIANO SOSI S.R.L.,POINT (11.127256 46.067068)
